fra;sexe;jour;n_dose1;n_complet;n_rappel;n_2_rappel;n_rappel_biv;n_3_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;n_cum_2_rappel;n_cum_rappel_biv;n_cum_3_rappel;couv_dose1;couv_complet;couv_rappel;couv_2_rappel;couv_rappel_biv;couv_3_rappel
FR;1;2021-11-25;12830;12326;121970;54;0;0;25269291;24506530;2912016;1385;0;1;77.2;74.9;8.9;0.0;0.0;0.0
FR;1;2021-11-26;16811;18665;183792;91;0;0;25286102;24525195;3095808;1476;0;1;77.3;74.9;9.5;0.0;0.0;0.0
FR;1;2021-11-27;12004;14480;109750;75;0;0;25298106;24539675;3205558;1551;0;1;77.3;75.0;9.8;0.0;0.0;0.0
FR;1;2021-11-28;1762;2085;30944;18;0;0;25299868;24541760;3236502;1569;0;1;77.3;75.0;9.9;0.0;0.0;0.0
FR;1;2021-11-29;9696;11585;169178;94;0;0;25309564;24553345;3405680;1663;0;1;77.3;75.0;10.4;0.0;0.0;0.0
FR;1;2021-11-30;12511;13218;226794;144;0;0;25322075;24566563;3632474;1807;0;1;77.4;75.1;11.1;0.0;0.0;0.0
FR;1;2021-12-01;13810;15478;231971;131;0;0;25335885;24582041;3864445;1938;0;1;77.4;75.1;11.8;0.0;0.0;0.0
FR;1;2021-12-02;11163;10431;262114;155;0;0;25347048;24592472;4126559;2093;0;1;77.4;75.1;12.6;0.0;0.0;0.0
FR;1;2021-12-03;12841;16993;294441;174;0;0;25359889;24609465;4421000;2267;0;1;77.5;75.2;13.5;0.0;0.0;0.0
FR;1;2021-12-04;9325;13071;173122;105;0;0;25369214;24622536;4594122;2372;0;1;77.5;75.2;14.0;0.0;0.0;0.0
FR;1;2021-12-05;2122;2442;51108;48;0;0;25371336;24624978;4645230;2420;0;1;77.5;75.2;14.2;0.0;0.0;0.0
FR;1;2021-12-06;15744;12917;249575;193;0;0;25387080;24637895;4894805;2613;0;1;77.6;75.3;15.0;0.0;0.0;0.0
FR;1;2021-12-07;11848;14401;323030;206;0;0;25398928;24652296;5217835;2819;0;1;77.6;75.3;15.9;0.0;0.0;0.0
FR;1;2021-12-08;12470;17336;290168;205;0;0;25411398;24669632;5508003;3024;0;1;77.6;75.4;16.8;0.0;0.0;0.0
FR;1;2021-12-09;11972;14437;331121;233;0;0;25423370;24684069;5839124;3257;0;1;77.7;75.4;17.8;0.0;0.0;0.0
FR;1;2021-12-10;14135;19029;366242;211;0;1;25437505;24703098;6205366;3468;0;2;77.7;75.5;19.0;0.0;0.0;0.0
FR;1;2021-12-11;10322;15449;227400;163;0;0;25447827;24718547;6432766;3631;0;2;77.8;75.5;19.7;0.0;0.0;0.0
FR;1;2021-12-12;2911;3238;76571;59;0;0;25450738;24721785;6509337;3690;0;2;77.8;75.5;19.9;0.0;0.0;0.0
FR;1;2021-12-13;10707;15057;303150;204;0;0;25461445;24736842;6812487;3894;0;2;77.8;75.6;20.8;0.0;0.0;0.0
FR;1;2021-12-14;14001;17982;393244;328;0;1;25475446;24754824;7205731;4222;0;3;77.8;75.6;22.0;0.0;0.0;0.0
FR;1;2021-12-15;14078;19714;350006;253;0;0;25489524;24774538;7555737;4475;0;3;77.9;75.7;23.1;0.0;0.0;0.0
FR;1;2021-12-16;14074;17585;390707;266;0;0;25503598;24792123;7946444;4741;0;3;77.9;75.8;24.3;0.0;0.0;0.0
FR;1;2021-12-17;16075;21813;414361;276;0;0;25519673;24813936;8360805;5017;0;3;78.0;75.8;25.5;0.0;0.0;0.0
FR;1;2021-12-18;12743;15401;251541;195;0;0;25532416;24829337;8612346;5212;0;3;78.0;75.9;26.3;0.0;0.0;0.0
FR;1;2021-12-19;4457;3955;93026;81;0;0;25536873;24833292;8705372;5293;0;3;78.0;75.9;26.6;0.0;0.0;0.0
FR;1;2021-12-20;16399;17244;314006;260;0;0;25553272;24850536;9019378;5553;0;3;78.1;75.9;27.6;0.0;0.0;0.0
FR;1;2021-12-21;20296;19628;365748;311;0;0;25573568;24870164;9385126;5864;0;3;78.1;76.0;28.7;0.0;0.0;0.0
FR;1;2021-12-22;20618;19094;314777;331;0;1;25594186;24889258;9699903;6195;0;4;78.2;76.0;29.6;0.0;0.0;0.0
FR;1;2021-12-23;17998;15734;252924;303;0;0;25612184;24904992;9952827;6498;0;4;78.3;76.1;30.4;0.0;0.0;0.0
FR;1;2021-12-24;5757;6233;66931;113;0;1;25617941;24911225;10019758;6611;0;5;78.3;76.1;30.6;0.0;0.0;0.0
FR;1;2021-12-25;415;1166;4724;38;0;0;25618356;24912391;10024482;6649;0;5;78.3;76.1;30.6;0.0;0.0;0.0
FR;1;2021-12-26;2450;2486;29708;84;0;0;25620806;24914877;10054190;6733;0;5;78.3;76.1;30.7;0.0;0.0;0.0
FR;1;2021-12-27;15825;17046;247617;346;0;0;25636631;24931923;10301807;7079;0;5;78.3;76.2;31.5;0.0;0.0;0.0
FR;1;2021-12-28;19972;17965;308051;851;0;1;25656603;24949888;10609858;7930;0;6;78.4;76.2;32.4;0.0;0.0;0.0
FR;1;2021-12-29;20434;16897;275128;900;0;0;25677037;24966785;10884986;8830;0;6;78.5;76.3;33.3;0.0;0.0;0.0
FR;1;2021-12-30;18667;15282;233764;992;0;0;25695704;24982067;11118750;9822;0;6;78.5;76.3;34.0;0.0;0.0;0.0
FR;1;2021-12-31;6298;5953;65792;392;0;0;25702002;24988020;11184542;10214;0;6;78.5;76.4;34.2;0.0;0.0;0.0
FR;1;2022-01-01;859;993;4958;61;0;0;25702861;24989013;11189500;10275;0;6;78.3;76.2;34.1;0.0;0.0;0.0
FR;1;2022-01-02;3095;2632;33455;205;0;0;25705956;24991645;11222955;10480;0;6;78.4;76.2;34.2;0.0;0.0;0.0
FR;1;2022-01-03;20534;19402;275663;1338;0;1;25726490;25011047;11498618;11818;0;7;78.4;76.2;35.0;0.0;0.0;0.0
FR;1;2022-01-04;21926;20879;350243;1984;0;1;25748416;25031926;11848861;13802;0;8;78.5;76.3;36.1;0.0;0.0;0.0
FR;1;2022-01-05;31211;22189;304193;1722;0;2;25779627;25054115;12153054;15524;0;10;78.6;76.4;37.0;0.0;0.0;0.0
FR;1;2022-01-06;22797;20248;345559;2301;0;0;25802424;25074363;12498613;17825;0;10;78.6;76.4;38.1;0.1;0.0;0.0
FR;1;2022-01-07;26372;23804;384201;2535;0;1;25828796;25098167;12882814;20360;0;11;78.7;76.5;39.3;0.1;0.0;0.0
FR;1;2022-01-08;23419;18256;237022;1210;0;3;25852215;25116423;13119836;21570;0;14;78.8;76.6;40.0;0.1;0.0;0.0
FR;1;2022-01-09;8115;5969;73819;406;0;0;25860330;25122392;13193655;21976;0;14;78.8;76.6;40.2;0.1;0.0;0.0
FR;1;2022-01-10;18484;22945;259625;1879;0;1;25878814;25145337;13453280;23855;0;15;78.9;76.6;41.0;0.1;0.0;0.0
FR;1;2022-01-11;21510;21763;297608;2658;0;1;25900324;25167100;13750888;26513;0;16;78.9;76.7;41.9;0.1;0.0;0.0
FR;1;2022-01-12;30785;25422;239481;2237;0;7;25931109;25192522;13990369;28750;0;23;79.0;76.8;42.6;0.1;0.0;0.0
FR;1;2022-01-13;19565;21148;262538;2733;0;2;25950674;25213670;14252907;31483;0;25;79.1;76.8;43.4;0.1;0.0;0.0
FR;1;2022-01-14;21620;22505;307520;3280;0;1;25972294;25236175;14560427;34763;0;26;79.2;76.9;44.4;0.1;0.0;0.0
FR;1;2022-01-15;20326;16545;192240;1675;0;1;25992620;25252720;14752667;36438;0;27;79.2;77.0;45.0;0.1;0.0;0.0
FR;1;2022-01-16;5963;4693;50766;383;0;0;25998583;25257413;14803433;36821;0;27;79.2;77.0;45.1;0.1;0.0;0.0
FR;1;2022-01-17;12710;14683;178688;2033;0;0;26011293;25272096;14982121;38854;0;27;79.3;77.0;45.7;0.1;0.0;0.0
FR;1;2022-01-18;14618;16650;196376;2938;0;0;26025911;25288746;15178497;41792;0;27;79.3;77.1;46.3;0.1;0.0;0.0
FR;1;2022-01-19;22006;20674;150079;2237;0;4;26047917;25309420;15328576;44029;0;31;79.4;77.1;46.7;0.1;0.0;0.0
FR;1;2022-01-20;12177;15191;161195;2767;0;3;26060094;25324611;15489771;46796;0;34;79.4;77.2;47.2;0.1;0.0;0.0
FR;1;2022-01-21;14644;17248;199548;3340;0;2;26074738;25341859;15689319;50136;0;36;79.5;77.2;47.8;0.2;0.0;0.0
FR;1;2022-01-22;14461;14380;124497;1410;0;1;26089199;25356239;15813816;51546;0;37;79.5;77.3;48.2;0.2;0.0;0.0
FR;1;2022-01-23;3484;3971;28285;299;0;1;26092683;25360210;15842101;51845;0;38;79.5;77.3;48.3;0.2;0.0;0.0
FR;1;2022-01-24;8496;13360;120392;2065;0;1;26101179;25373570;15962493;53910;0;39;79.6;77.3;48.7;0.2;0.0;0.0
FR;1;2022-01-25;9859;14958;132162;3023;0;1;26111038;25388528;16094655;56933;0;40;79.6;77.4;49.1;0.2;0.0;0.0
FR;1;2022-01-26;14253;21140;111248;2192;0;1;26125291;25409668;16205903;59125;0;41;79.6;77.4;49.4;0.2;0.0;0.0
FR;1;2022-01-27;8382;13577;110606;2874;0;3;26133673;25423245;16316509;61999;0;44;79.7;77.5;49.7;0.2;0.0;0.0
FR;1;2022-01-28;11158;23663;158680;3658;0;3;26144831;25446908;16475189;65657;0;47;79.7;77.6;50.2;0.2;0.0;0.0
FR;1;2022-01-29;9487;17451;105454;1621;0;0;26154318;25464359;16580643;67278;0;47;79.7;77.6;50.5;0.2;0.0;0.0
FR;1;2022-01-30;2303;4792;23078;314;0;1;26156621;25469151;16603721;67592;0;48;79.7;77.6;50.6;0.2;0.0;0.0
FR;1;2022-01-31;5816;13898;83624;2153;0;1;26162437;25483049;16687345;69745;0;49;79.7;77.7;50.9;0.2;0.0;0.0
FR;1;2022-02-01;6955;14222;96635;3583;0;1;26169392;25497271;16783980;73328;0;50;79.8;77.7;51.2;0.2;0.0;0.0
FR;1;2022-02-02;10629;23764;95332;3013;0;2;26180021;25521035;16879312;76341;0;52;79.8;77.8;51.4;0.2;0.0;0.0
FR;1;2022-02-03;6139;13021;87006;3455;0;3;26186160;25534056;16966318;79796;0;55;79.8;77.8;51.7;0.2;0.0;0.0
FR;1;2022-02-04;7555;19442;133763;4574;0;5;26193715;25553498;17100081;84370;0;60;79.8;77.9;52.1;0.3;0.0;0.0
FR;1;2022-02-05;6558;16689;88876;1869;0;1;26200273;25570187;17188957;86239;0;61;79.9;77.9;52.4;0.3;0.0;0.0
FR;1;2022-02-06;1408;3840;17513;325;0;0;26201681;25574027;17206470;86564;0;61;79.9;77.9;52.4;0.3;0.0;0.0
FR;1;2022-02-07;4952;12864;89846;2678;0;4;26206633;25586891;17296316;89242;0;65;79.9;78.0;52.7;0.3;0.0;0.0
FR;1;2022-02-08;4971;10857;92794;3543;0;5;26211604;25597748;17389110;92785;0;70;79.9;78.0;53.0;0.3;0.0;0.0
FR;1;2022-02-09;7384;18155;96874;2895;0;5;26218988;25615903;17485984;95680;0;75;79.9;78.1;53.3;0.3;0.0;0.0
FR;1;2022-02-10;4276;9504;84078;3216;0;1;26223264;25625407;17570062;98896;0;76;79.9;78.1;53.6;0.3;0.0;0.0
FR;1;2022-02-11;5454;13291;123461;4218;0;3;26228718;25638698;17693523;103114;0;79;79.9;78.1;53.9;0.3;0.0;0.0
FR;1;2022-02-12;4205;11920;79250;1746;0;2;26232923;25650618;17772773;104860;0;81;80.0;78.2;54.2;0.3;0.0;0.0
FR;1;2022-02-13;985;2290;16178;268;0;0;26233908;25652908;17788951;105128;0;81;80.0;78.2;54.2;0.3;0.0;0.0
FR;1;2022-02-14;3529;7668;85695;2381;0;4;26237437;25660576;17874646;107509;0;85;80.0;78.2;54.5;0.3;0.0;0.0
FR;1;2022-02-15;3569;8148;84360;3452;0;1;26241006;25668724;17959006;110961;0;86;80.0;78.2;54.7;0.3;0.0;0.0
FR;1;2022-02-16;4788;13253;78112;2923;0;3;26245794;25681977;18037118;113884;0;89;80.0;78.3;55.0;0.3;0.0;0.0
FR;1;2022-02-17;2839;6663;49796;2764;0;2;26248633;25688640;18086914;116648;0;91;80.0;78.3;55.1;0.4;0.0;0.0
FR;1;2022-02-18;3569;9774;68888;3769;0;1;26252202;25698414;18155802;120417;0;92;80.0;78.3;55.3;0.4;0.0;0.0
FR;1;2022-02-19;2761;8319;42122;1514;0;1;26254963;25706733;18197924;121931;0;93;80.0;78.4;55.5;0.4;0.0;0.0
FR;1;2022-02-20;627;1531;7516;237;0;1;26255590;25708264;18205440;122168;0;94;80.0;78.4;55.5;0.4;0.0;0.0
FR;1;2022-02-21;2062;5171;35393;2056;0;2;26257652;25713435;18240833;124224;0;96;80.0;78.4;55.6;0.4;0.0;0.0
FR;1;2022-02-22;2224;5776;33648;2633;0;1;26259876;25719211;18274481;126857;0;97;80.0;78.4;55.7;0.4;0.0;0.0
FR;1;2022-02-23;3393;10122;37693;2325;0;3;26263269;25729333;18312174;129182;0;100;80.0;78.4;55.8;0.4;0.0;0.0
FR;1;2022-02-24;1927;4932;27932;2197;0;2;26265196;25734265;18340106;131379;0;102;80.1;78.4;55.9;0.4;0.0;0.0
FR;1;2022-02-25;2684;8067;42502;3636;0;4;26267880;25742332;18382608;135015;0;106;80.1;78.5;56.0;0.4;0.0;0.0
FR;1;2022-02-26;2008;6287;27717;1539;0;2;26269888;25748619;18410325;136554;0;108;80.1;78.5;56.1;0.4;0.0;0.0
FR;1;2022-02-27;454;1068;4806;237;0;0;26270342;25749687;18415131;136791;0;108;80.1;78.5;56.1;0.4;0.0;0.0
FR;1;2022-02-28;1541;3917;22790;1886;0;0;26271883;25753604;18437921;138677;0;108;80.1;78.5;56.2;0.4;0.0;0.0
FR;1;2022-03-01;2037;3855;23859;2643;0;3;26273920;25757459;18461780;141320;0;111;80.1;78.5;56.3;0.4;0.0;0.0
FR;1;2022-03-02;2660;6604;25911;2320;0;1;26276580;25764063;18487691;143640;0;112;80.1;78.5;56.3;0.4;0.0;0.0
FR;1;2022-03-03;1405;3064;15520;1919;0;1;26277985;25767127;18503211;145559;0;113;80.1;78.5;56.4;0.4;0.0;0.0
FR;1;2022-03-04;1620;4274;20405;3033;0;2;26279605;25771401;18523616;148592;0;115;80.1;78.5;56.5;0.5;0.0;0.0
FR;1;2022-03-05;1584;3698;13142;1499;0;0;26281189;25775099;18536758;150091;0;115;80.1;78.6;56.5;0.5;0.0;0.0
FR;1;2022-03-06;271;549;1835;182;0;0;26281460;25775648;18538593;150273;0;115;80.1;78.6;56.5;0.5;0.0;0.0
FR;1;2022-03-07;1231;1868;9009;1528;0;3;26282691;25777516;18547602;151801;0;118;80.1;78.6;56.5;0.5;0.0;0.0
FR;1;2022-03-08;1046;2169;8956;1913;0;2;26283737;25779685;18556558;153714;0;120;80.1;78.6;56.6;0.5;0.0;0.0
FR;1;2022-03-09;1785;4445;10505;1865;0;3;26285522;25784130;18567063;155579;0;123;80.1;78.6;56.6;0.5;0.0;0.0
FR;1;2022-03-10;909;2131;7879;1574;0;1;26286431;25786261;18574942;157153;0;124;80.1;78.6;56.6;0.5;0.0;0.0
FR;1;2022-03-11;1153;2622;10627;2526;0;1;26287584;25788883;18585569;159679;0;125;80.1;78.6;56.6;0.5;0.0;0.0
FR;1;2022-03-12;1305;2732;8088;1417;0;2;26288889;25791615;18593657;161096;0;127;80.1;78.6;56.7;0.5;0.0;0.0
FR;1;2022-03-13;207;320;1133;237;0;0;26289096;25791935;18594790;161333;0;127;80.1;78.6;56.7;0.5;0.0;0.0
FR;1;2022-03-14;732;1347;6824;3731;0;2;26289828;25793282;18601614;165064;0;129;80.1;78.6;56.7;0.5;0.0;0.0
FR;1;2022-03-15;828;2518;6924;5468;0;4;26290656;25795800;18608538;170532;0;133;80.1;78.6;56.7;0.5;0.0;0.0
FR;1;2022-03-16;1497;3041;8660;8131;0;5;26292153;25798841;18617198;178663;0;138;80.1;78.6;56.7;0.5;0.0;0.0
FR;1;2022-03-17;675;1386;5689;6352;0;8;26292828;25800227;18622887;185015;0;146;80.1;78.6;56.8;0.6;0.0;0.0
FR;1;2022-03-18;1072;2036;8424;10470;0;8;26293900;25802263;18631311;195485;0;154;80.1;78.6;56.8;0.6;0.0;0.0
FR;1;2022-03-19;1083;2042;5885;5369;0;1;26294983;25804305;18637196;200854;0;155;80.1;78.7;56.8;0.6;0.0;0.0
FR;1;2022-03-20;148;274;935;566;0;1;26295131;25804579;18638131;201420;0;156;80.1;78.7;56.8;0.6;0.0;0.0
FR;1;2022-03-21;611;1019;5708;8105;0;7;26295742;25805598;18643839;209525;0;163;80.1;78.7;56.8;0.6;0.0;0.0
FR;1;2022-03-22;732;1282;5878;10466;0;3;26296474;25806880;18649717;219991;0;166;80.2;78.7;56.8;0.7;0.0;0.0
FR;1;2022-03-23;1319;2547;8268;11549;0;18;26297793;25809427;18657985;231540;0;184;80.2;78.7;56.9;0.7;0.0;0.0
FR;1;2022-03-24;650;1098;5091;8759;0;12;26298443;25810525;18663076;240299;0;196;80.2;78.7;56.9;0.7;0.0;0.0
FR;1;2022-03-25;964;1773;7768;13860;0;14;26299407;25812298;18670844;254159;0;210;80.2;78.7;56.9;0.8;0.0;0.0
FR;1;2022-03-26;1023;1888;5459;6468;0;9;26300430;25814186;18676303;260627;0;219;80.2;78.7;56.9;0.8;0.0;0.0
FR;1;2022-03-27;170;248;916;748;0;0;26300600;25814434;18677219;261375;0;219;80.2;78.7;56.9;0.8;0.0;0.0
FR;1;2022-03-28;641;931;4869;8364;0;9;26301241;25815365;18682088;269739;0;228;80.2;78.7;56.9;0.8;0.0;0.0
FR;1;2022-03-29;634;983;5454;12512;0;13;26301875;25816348;18687542;282251;0;241;80.2;78.7;57.0;0.9;0.0;0.0
FR;1;2022-03-30;1350;2332;6846;12653;0;13;26303225;25818680;18694388;294904;0;254;80.2;78.7;57.0;0.9;0.0;0.0
FR;1;2022-03-31;723;1189;5429;11277;0;23;26303948;25819869;18699817;306181;0;277;80.2;78.7;57.0;0.9;0.0;0.0
FR;1;2022-04-01;1212;1365;8823;14427;0;28;26305160;25821234;18708640;320608;0;305;80.2;78.7;57.0;1.0;0.0;0.0
FR;1;2022-04-02;694;963;3954;4900;0;11;26305854;25822197;18712594;325508;0;316;80.2;78.7;57.0;1.0;0.0;0.0
FR;1;2022-04-03;135;167;744;566;0;2;26305989;25822364;18713338;326074;0;318;80.2;78.7;57.0;1.0;0.0;0.0
FR;1;2022-04-04;2238;1006;5317;8530;0;19;26308227;25823370;18718655;334604;0;337;80.2;78.7;57.1;1.0;0.0;0.0
FR;1;2022-04-05;1143;946;5923;14567;0;36;26309370;25824316;18724578;349171;0;373;80.2;78.7;57.1;1.1;0.0;0.0
FR;1;2022-04-06;1226;1431;5710;11111;0;28;26310596;25825747;18730288;360282;0;401;80.2;78.7;57.1;1.1;0.0;0.0
FR;1;2022-04-07;908;906;5679;14191;0;25;26311504;25826653;18735967;374473;0;426;80.2;78.7;57.1;1.1;0.0;0.0
FR;1;2022-04-08;1018;1199;8066;19888;0;37;26312522;25827852;18744033;394361;0;463;80.2;78.7;57.1;1.2;0.0;0.0
FR;1;2022-04-09;613;902;4114;6548;0;14;26313135;25828754;18748147;400909;0;477;80.2;78.7;57.1;1.2;0.0;0.0
FR;1;2022-04-10;135;264;909;964;0;6;26313270;25829018;18749056;401873;0;483;80.2;78.7;57.1;1.2;0.0;0.0
FR;1;2022-04-11;603;734;5190;10484;0;32;26313873;25829752;18754246;412357;0;515;80.2;78.7;57.2;1.3;0.0;0.0
FR;1;2022-04-12;790;889;5850;17141;0;48;26314663;25830641;18760096;429498;0;563;80.2;78.7;57.2;1.3;0.0;0.0
FR;1;2022-04-13;979;1330;5819;13944;0;35;26315642;25831971;18765915;443442;0;598;80.2;78.7;57.2;1.4;0.0;0.0
FR;1;2022-04-14;664;880;5746;15188;0;46;26316306;25832851;18771661;458630;0;644;80.2;78.7;57.2;1.4;0.0;0.0
FR;1;2022-04-15;816;1204;6858;16154;0;50;26317122;25834055;18778519;474784;0;694;80.2;78.7;57.2;1.4;0.0;0.0
FR;1;2022-04-16;483;598;2859;4272;0;20;26317605;25834653;18781378;479056;0;714;80.2;78.7;57.2;1.5;0.0;0.0
